"id","name","domain","n","m","avg_degree","max_degree","max_in_degree","max_out_degree","h_index_d","h_index_u","fill","reciprocity","pseudo_diameter","fill_overall","parallel_edges","m_unique","max_pagerank","max_in_degree_centrality","max_out_degree_centrality","max_degree_centrality","powerlaw_exponent_degree","powerlaw_exponent_degree_dmin","powerlaw_exponent_in_degree","powerlaw_exponent_in_degree_dmin","stddev_in_degree","stddev_out_degree","coefficient_variation_in_degree","coefficient_variation_out_degree","var_in_degree","var_out_degree","centralization_degree"
1134,"rkb-explorer-webscience","Cross_domain",841,1003,"2,3853",77,77,53,5,10,"0,001394071097626",0,2,"0,001418106806206",17,986,"0,003998810939358","0,091666666666667","0,063095238095238","0,091666666666667","5,3553",7,"4,2776",2,"3,9242","2,8807","329,037","241,539","15,3993","8,2982","0,0891"
769,"polymath-virtual-library","Cross_domain",6343,9539,"3,0077",716,716,132,23,41,"0,000233610428922","0,002306321417339",4,"0,000237090103361",140,9399,"0,00149421056109","0,112898139388206","0,02081362346263","0,112898139388206","2,9767",8,"2,1439",13,"12,9063","6,0747","858,212","403,938","166,5735","36,9017","0,1117"
1128,"vulnerapedia","Cross_domain",15772,32089,"4,0691",1182,1175,125,43,67,"0,000120636293919","0,051232509582723",8,"0,000128997901815",2080,30009,"0,00099389357565","0,074503836154968","0,007925940016486","0,074947688795891","2,9517",15,"2,1242",5,"20,9621","7,1587","1030,31","351,858","439,4114","51,2475","0,0747"
486,"museums-in-italy","Cross_domain",33526,49905,"2,9771",3195,3195,11,26,27,"4,17E-05",0,2,"4,44E-05",3083,46822,"0,007003181485002","0,095302013422819","0,000328113348248","0,095302013422819","1,798",12,"3,1849",3,"30,9063","2,0174","2076,27","135,525","955,1978","4,0697","0,0952"
628,"nobelprizes","Cross_domain",37096,96449,"5,2",5057,5055,56,91,93,"6,08E-05","0,056672438283445",4,"7,01E-05",12845,83604,"0,004270986961396","0,13627173473514","0,001509637417442","0,136325650357191","2,2177",33,"4,8037",2,"48,1721","5,4354","1852,78","209,055","2320,5498","29,5435","0,1362"
504,"lak-dataset","Cross_domain",35177,98583,"5,605",7885,7885,527,49,117,"5,68E-05","0,096416217806316",10,"7,97E-05",28343,70240,"0,012435466278427","0,224158517170798","0,014981805776666","0,224158517170798","3,1798",73,"2,3576",17,"47,872","12,3265","1708,2","439,843","2291,7308","151,9431","0,2241"
185,"colinda","Cross_domain",69036,100396,"2,9085",11668,11668,27,63,65,"2,11E-05",0,2,"2,11E-05",2,100394,"0,002739782388575","0,16901571666546","0,000391105960745","0,16901571666546","2,4091",41,"2,5708",6,"45,2504","3,2055","3111,59","220,425","2047,6009","10,2755","0,169"
834,"sandrart-net","Cross_domain",75124,147968,"3,9393",9564,9564,1027,47,70,"2,62E-05","0,121404628027682",16,"2,62E-05",24,147944,"0,010280793083757","0,127311209616229","0,013670913035954","0,127311209616229","4,0367",10,"2,5541",5,"58,7142","5,5379","2980,95","281,163","3447,362","30,6686","0,1273"
452,"imagesnippets","Cross_domain",307407,1058080,"6,8839",33900,33900,185,292,292,"1,11E-05","9,45E-06",11,"1,12E-05",11479,1046601,"0,009929012039329","0,110277613319194","0,00060180998419","0,110277613319194","2,0524",91,"1,9563",12,"144,2088","8,894","4189,74","258,399","20796,1786","79,1028","0,1103"
306,"educationalprograms_sisvu","Cross_domain",463263,3347709,"14,4527",180933,166715,90468,424,643,"1,11E-05","0,722660183426935",12,"1,56E-05",973723,2373986,"0,021671173766669","0,359871951509081","0,195284741679654","0,390563007542168","2,4199",10,"2,0262",65,"333,8916","156,5503","4620,46","2166,38","111483,6019","24508,0008","0,3905"
594,"muninn-world-war-i","Cross_domain",5601847,20314285,"7,2527",1121051,1121051,763,955,956,"6,14E-07","0,066697548055469",12,"6,47E-07",1051488,19262797,"0,003627844716607","0,200121709879208","0,000136205100961","0,200121709879208","1,9442",232,"1,886",5,"978,9837","4,4412","26996,4","122,471","958409,1582","19,7245","0,2001"
222,"dbkwik","Cross_domain",9771237,26694081,"5,4638",1779550,1779550,5154,1108,1119,"2,68E-07","0,143968395091032",13,"2,80E-07",1092264,25601817,"0,009402503167712","0,182121279232228","0,000527466535452","0,182121279232228","2,0363",334,"1,988",117,"691,7139","7,2409","25319,8","265,05","478468,084","52,4307","0,1821"
394,"dnb-gemeinsame-normdatei","Cross_domain",92238902,153127862,"3,3202",6735673,6735673,614,2308,2309,"1,80E-08","0,003596530329667",10,"1,80E-08",147695,152980167,"0,001887550565205","0,073024211335736","6,66E-06","0,073024211335736","1,9384",156,"1,9942",19,"923,7784","3,6938","55645,2","222,502","853366,4992","13,6442","0,073"
1136,"webisalod","Cross_domain",144306516,422646060,"5,8576",82372936,82372936,259124,4294,5324,"1,63E-08","0,003025962196359",8,"2,03E-08",82295325,340350735,"0,020857932628519","0,570819245409675","0,001795650043936","0,570819245409675","1,9451",173,"1,8703",13,"6976,9875","79,532",238219,"2715,51","48678354,6859","6325,3459","0,5708"
2010,"dbpedia-en","Cross_domain",614448282,2656226986,"8,6459",84020020,84020020,413502,11363,11661,"5,98E-09",0,22,"7,04E-09",396966429,2259260557,"-","0,136740589237648","0,000672964694973","0,136740589237648","1,9726",1887,"2,235",48,"4623,1469","45,9941",106944,"1063,95","21373487,134","2115,4539","0,1367"
632,"norwegian-geo-divisions","Geography",5361,8399,"3,1334",407,407,49,25,25,"0,00027807622608","0,242290748898678",4,"0,000292237515371",407,7992,"0,001369396836538","0,075932835820896","0,009141791044776","0,075932835820896","3,0768",59,"2,6835",25,"8,4078","3,8711","536,66","247,091","70,6906","14,9857","0,0754"
367,"fao-geopolitical-ontology","Geography",15968,47472,"5,9459",1718,1718,230,47,113,"0,000151935258292","0,195020222446916",7,"0,000186181481199",8732,38740,"0,000380487073992","0,107596918644705","0,014404709713785","0,107596918644705","3,008",2,"2,6947",12,"22,1904","15,476","746,412","520,56","492,4155","239,5058","0,0345"
5,"grrp","Geography",73973,153933,"4,1619",4960,4960,8,72,72,"2,74E-05",0,5,"2,81E-05",4034,149899,"0,006381299426817","0,067052398204726","0,000108149029362","0,067052398204726","1,6929",20,"2,2084",3,"55,8701","2,3853","2684,86","114,626","3121,4735","5,6896","0,067"
529,"knoesis-linked-sensor-data","Geography",86580,185950,"4,2954",9757,9757,16,37,37,"2,48E-05",0,2,"2,48E-05",34,185916,"0,003881248185799","0,112694764319292","0,000184802319269","0,112694764319292","1,4312",27,"2,4132",4,"95,6953","3,6372","4455,66","169,353","9157,5908","13,2296","0,1126"
299,"environmental-applications-reference-thesaurus","Geography",65448,251396,"7,6823",14353,14351,966,78,128,"2,77E-05","0,379711689923467",14,"5,87E-05",132745,118651,"0,002965030341306","0,219276666615735","0,014760034837349","0,219307225694073","3,416",26,"2,6813",18,"79,9065","12,4351","2080,27","323,734","6385,0531","154,6321","0,2193"
637,"nuts-geovocab","Geography",193233,316238,"3,2731",2465,2465,180,16,31,"8,47E-06","0,000297244480423",323,"8,47E-06",0,316238,"0,001414435503035","0,012756686263145","0,000931522729155","0,012756686263145","5,4905",10,"7,584",10,"12,0322","1,2894","735,214","78,7866","144,7747","1,6625","0,0127"
6,"grrt","Geography",220854,434712,"3,9366",16800,16800,61,94,95,"8,63E-06",0,5,"8,91E-06",13958,420754,"0,006603966021864","0,07606869727828","0,000276201817499","0,07606869727828","1,6242",53,"1,7073",12,"95,7505","2,8238","4864,57","143,462","9168,1634","7,9738","0,0761"
765,"pleiades","Geography",662416,2408333,"7,2714",94499,94497,347,225,233,"5,35E-06","0,007979378267042",4,"5,49E-06",59421,2348912,"0,003398983591534","0,142655284074183","0,000523840794668","0,142658303329484","5,3957",24,"1,7534",1054,"278,4073","7,6926","7657,64","211,585","77510,6174","59,1756","0,1426"
406,"geographic-names-information-system-gnis","Geography",11018166,34816094,"6,3198",2205174,2205174,95122,1624,1726,"2,19E-07","8,62E-08",2,"2,87E-07",8220006,26596088,"0,000920766863139","0,200139859949456","0,008633197996218","0,200139859949456","1,7693",21,"2,0053",205,"766,4514","58,3326","24255,7","1846,04","587447,7663","3402,6979","0,0905"
995,"getty-tgn","Geography",47541174,292040801,"12,2858",10636339,10636323,52347,2317,2398,"9,15E-08","0,153823040637394",6,"1,29E-07",85281956,206758845,"0,005252435858301","0,223728661469922","0,00110108768246","0,223728998020305","1,9279",157,"1,9239",137,"3782,1253","29,0447",61569,"472,818","14304471,864","843,5962","0,2237"
1901,"getty-tgn","Geography",47517763,340880391,"14,3475",18151890,18151890,8121,2400,2414,"8,15E-08","0,077138485211371",1,"1,51E-07",156944470,183935921,"0,005173226014546","0,382002207932268","0,000170904513559","0,382002207932268","2,1247",217,"2,12",217,"5100,5936","9,8587","71100,8","137,428","26016054,6387","97,1944","0,382"
465,"eu-institutions","Government",528,643,"2,4356",49,49,17,7,12,"0,00230644513315",0,7,"0,00230644513315",0,643,"0,001435810875267","0,092979127134725","0,032258064516129","0,092979127134725","3,8582",1,"10,5023",1,"2,5045","3,5489","205,659","291,417","6,2726","12,5946","0,0887"
220,"datos-bcn-cl","Government",800,1198,"2,995",95,95,17,9,14,"0,001821875","0,003338898163606",10,"0,001871875",32,1166,"0,004624609005324","0,118898623279099","0,021276595744681","0,118898623279099","4,5545",7,"2,8805",2,"4,7231","2,8879","315,398","192,848","22,3075","8,34","0,108"
139,"business-data-gov-uk","Government",3684,8606,"4,6721",373,373,117,23,37,"0,000549887944582",0,2,"0,000634106344777",1143,7463,"0,002066442609431","0,10127613358675","0,031767580776541","0,10127613358675","2,7773",23,"2,7248",4,"12,1806","7,3118","521,421","312,999","148,3681","53,4625","0,1002"
744,"patents-data-gov-uk","Government",8119,11627,"2,8641",890,890,15,13,15,"0,000169664927394",0,9,"0,000176385381868",443,11184,"0,004348744450845","0,109632914510963","0,001847745750185","0,109632914510963","9,3109",11,"3,0589",3,"14,4879","2,9837","1011,67","208,35","209,8995","8,9026","0,1093"
197,"courts-thesaurus","Government",9138,26115,"5,7157",2900,2900,730,31,40,"0,000277522817013","0,219490714148957",6,"0,000312743089941",2941,23174,"0,002908858147515","0,317390828499508","0,079894932691255","0,317390828499508","1,6893",25,"4,5552",3,"46,6662","11,0426","1632,91","386,396","2177,7302","121,9392","0,164"
1014,"transparency-linked-data","Government",9192,38513,"8,3797",3928,3928,26,59,59,"0,000455707123385",0,2,"0,000455813641256",9,38504,"0,006372401697715","0,427374605592427","0,002828854314003","0,427374605592427","1,8706",32,"6,2184",1,"63,2505","5,4613","1509,62","130,347","4000,632","29,8263","0,4266"
812,"research-data-gov-uk","Government",18979,43102,"4,5421",2519,2519,26,51,51,"0,000114832647678",0,14,"0,000119660488364",1739,41363,"0,003334241134938","0,132732637791127","0,001370007376963","0,132732637791127","1,8756",38,"2,0782",6,"34,9815","4,1645","1540,33","183,374","1223,704","17,3431","0,1325"
513,"clean-energy-data-reegle","Government",26444,57712,"4,3648",1851,1850,243,98,107,"7,91E-05",0,4,"8,25E-05",2392,55320,"0,010969670456758","0,069961804636388","0,009189577581969","0,069999621828083","2,7456",51,"2,6365",94,"21,2707","8,5636","974,637","392,391","452,443","73,3359","0,0698"
603,"data-incubator-nasa","Government",53554,99452,"3,7141",6692,6692,22,68,68,"3,45E-05","0,146291678397619",10,"3,47E-05",451,99001,"0,002633913237633","0,124960319683304","0,000410807984613","0,124960319683304","1,815",23,"1,7563",9,"43,3108","3,681","2332,25","198,218","1875,8296","13,5497","0,1249"
807,"renewable_energy_generators","Government",39461,99917,"5,0641",5543,5539,43,49,52,"6,32E-05","0,098401673388913",3,"6,42E-05",1519,98398,"0,008613080266596","0,140369994931576","0,001089711099848","0,140471363405981","1,6189",23,"2,0559",5,"65,9269","3,837","2603,7","151,538","4346,3627","14,7226","0,1404"
429,"hellenic-police","Government",22802,135369,"11,8734",11074,11070,837,80,94,"0,000225806797316",0,6,"0,000260359445555",17965,117404,"0,005682619798749","0,485505021709574","0,036708916275602","0,485680452611728","14,9374",13,"16,1033",1,"170,685","21,9897","2875,07","370,401","29133,3702","483,5459","0,4853"
320,"english-index-of-multiple-deprivation-score-2010","Government",103565,194892,"3,7637",32482,32482,6,20,20,"1,82E-05",0,4,"1,82E-05",0,194892,"0,006666272389319","0,313641806032984","5,79E-05","0,313641806032984","34,0417",6,"9,7579",1,"174,8218","2,7838","9289,98","147,932","30562,6655","7,7497","0,3136"
666,"odc-lsoa","Government",231936,273128,"2,3552",34378,34378,8,103,103,"5,08E-06",0,4,"5,08E-06",0,273128,"0,002381545601867","0,148222562355832","3,45E-05","0,148222562355832","41,3094",8,"6,7439",2,"71,5113","2,8243","6072,62","239,838","5113,8618","7,9768","0,1482"
876,"statistics-data-gov-uk","Government",84806,343733,"8,1063",33394,16696,16698,123,171,"2,96E-05","0,652206800045384",7,"4,78E-05",131185,212548,"0,006336026289078","0,196875184246212","0,196898767761335","0,393773952007547","2,3928",447,"2,3097",227,"73,5575","63,2609","1814,81","1560,78","5410,7032","4001,939","0,1969"
736,"oecd-linked-data","Government",200368,850090,"8,4853",106268,106257,13,168,168,"2,12E-05","2,35E-06",3,"2,12E-05",2,850088,"0,008495444179739","0,530311877704412","6,49E-05","0,530366776964271","119,7272",8,"5,3734",2,"434,9888","3,9926","10252,8","94,1073","189215,2932","15,9412","0,5303"
531,"linked-taiwan-geo-names","Government",559676,1365689,"4,8803",86991,86990,672,235,241,"3,86E-06",0,2,"4,36E-06",155088,1210601,"0,010639511832858","0,155429490329209","0,001200696832983","0,155431277080448","1,9801",40,"1,7161",488,"222,6879","4,5648","9126,02","187,072","49589,8947","20,8375","0,1554"
844,"semantic-xbrl","Government",240850,1466193,"12,1752",175814,64419,175804,381,624,"4,06E-06",0,11,"2,53E-05",1230545,235648,"0,000183060923507","0,267466337829927","0,729934523290526","0,729976043080935","1,8172",7,"1,9499",17,"219,2292","413,6351","3601,26","6794,74","48061,4387","171093,9745","0,0944"
609,"japan-radioactivity-stat","Government",432055,1648890,"7,6328",405660,405660,27,153,153,"8,82E-06",0,7,"8,83E-06",2028,1646862,"0,029885700315868","0,938910413976031","6,25E-05","0,938910413976031","18,6041",4,"3,313",9761,"631,1763","0,8375","16538,6","21,9459","398383,5079","0,7015","0,9376"
138,"bfs-linked-data","Government",183038,1709823,"18,6827",133988,133988,11046,237,270,"4,17E-05","0,39641237718758",6,"5,10E-05",313142,1396681,"0,011433420425719","0,732026857957681","0,060348454137688","0,732026857957681","1,745",147,"1,646",83,"482,6055","47,5543","5166,33","509,072","232908,0655","2261,407","0,6578"
484,"istat-immigration","Government",435756,1711461,"7,8551",432047,432047,205,333,335,"9,01E-06","0,000862421054292",3,"9,01E-06",591,1710870,"0,032578761967418","0,991490631203314","0,000470447843398","0,991490631203314","38,2761",4,"2,5339",1617,"705,3364","0,7779","17958,6","19,8067","497499,4631","0,6052","0,9915"
1020,"sec-rdfabout","Government",866599,1814615,"4,1879",117410,117410,130,275,275,"2,41E-06","0,000265621082158",10,"2,42E-06",1482,1813133,"0,004524284291329","0,135483811409673","0,000150011885557","0,135483811409673","2,3664",82,"2,3477",84,"190,0721","2,3074","9077,2","110,193","36127,4012","5,324","0,1355"
56,"asn-us","Government",809832,3244898,"8,0138",262348,262348,235,342,352,"4,94E-06","0,003163119457068",5,"4,95E-06",3729,3241169,"0,003940346141452","0,323954010157675","0,000290184001353","0,323954010157675","3,8902",16,"27,0166",1,"640,523","6,559","15985,6","163,694","410269,6982","43,0207","0,3239"
187,"rkb-explorer-cordis","Government",1080261,3548975,"6,5706",303207,303207,5820,336,607,"2,05E-06",0,7,"3,04E-06",1154743,2394232,"0,009641312385954","0,280679651195083","0,00538759187603","0,280679651195083","2,2551",25,"2,006",33,"426,2253","27,5432","12973,7","838,378","181667,9755","758,6269","0,2151"
428,"hellenic-fire-brigade","Government",765293,4165847,"10,8869",712803,712803,3672,357,431,"4,07E-06","0,000137787105479",6,"7,11E-06",1781511,2384336,"0,006521029822067","0,931413107676547","0,004798168542204","0,931413107676547","1,9199",357,"1,7368",146,"1178,1731","15,5707","21643,8","286,043","1388091,7804","242,4458","0,1359"
305,"education-data-gov-uk","Government",1226221,8169284,"13,3243",2515453,2515453,3705,507,528,"3,09E-06","0,02154717598262",14,"5,43E-06",3521041,4648243,"0,006254104728663","2,05138800541502","0,003021480647845","2,05138800541502","1,8266",957,"1,8377",172,"2289,6165","17,355","34367,5","260,501","5242343,6349","301,197","0,1035"
1030,"uis-linked-data","Government",2293088,10316980,"8,9983",1437533,1437533,25,864,864,"1,96E-06","9,69E-07",3,"1,96E-06",58,10316922,"0,011166337453809","0,626898586926706","1,09E-05","0,626898586926706","1,5561",13,"1,5555",13,"1374,8033","3,484","30556,9","77,4374","1890084,0392","12,1385","0,6269"
785,"public-spending-in-greece","Government",3721175,11338759,"6,0942",474665,474665,36,904,904,"8,05E-07","8,82E-08",3,"8,19E-07",187543,11151216,"0,002153823369068","0,127557862115558","9,67E-06","0,127557862115558","1,9475",1340,"2,1358",4,"567,4679","5,6651","18623,3","185,919","322019,8","32,0936","0,1276"
419,"government-web-integration-for-linked-data","Government",9664633,40452735,"8,3713",31444774,31444774,5765533,449,484,"7,76E-08",0,6,"4,33E-07",33207460,7245275,"0,012137064852767","3,25359248029309","0,596560013873265","3,25359248029309","2,3015",19,"2,2473",61,"10121,2896","3116,2371",241809,"74450,6","102440502,5577","9710933,9552","3,2536"
1015,"transport-data-gov-uk","Government",6258623,43069665,"13,7633",6097741,6097741,648,1699,1699,"1,10E-06","0,285534424286792",7,"1,10E-06",3,43069662,"0,023495378692597","0,974294501249636","0,000103537168405","0,974294501249636","41,786",7,"26,9921",1,"2988,6802","19,3474","43429,7","281,145","8932209,1837","374,3224","0,9743"
475,"imf-linked-data","Government",5322349,44381726,"16,6775",3997078,3997078,520,1162,1162,"1,57E-06","4,64E-06",3,"1,57E-06",2232,44379494,"0,008682373509695","0,750998995180323","9,77E-05","0,750998995180323","91,3943",12,"2,8566",3,"3101,2932","4,8798","37191,4","58,5195","9618019,2229","23,8124","0,751"
380,"fao-linked-data","Government",7341215,52719297,"14,3626",7206590,7206590,11566,1475,1479,"9,76E-07","0,001356581063666",3,"9,78E-07",140761,52578536,"0,01715326544803","0,981661888619512","0,001575488740691","0,981661888619512","49,0069",8,"1,5205",14,"3800,4342","4,6378","52921,4","64,5823","14443299,731","21,5095","0,9817"
69,"bis-linked-data","Government",4281183,54160239,"25,3015",3606454,3606454,22683,989,989,"2,95E-06","2,22E-07",4,"2,95E-06",72,54160167,"0,008149242375705","0,842396796025023","0,005298303132172","0,842396796025023","26,494",15,"1,9955",6,"4262,3642","17,2185","33692,5","136,107","18167748,3463","296,4777","0,8424"
417,"govagribus-denmark","Government",17968714,64915314,"7,2254",940175,940175,55966,1722,1765,"1,96E-07","0,020345276308761",9,"2,01E-07",1665618,63249696,"0,000812698976731","0,052322890348352","0,003114635978659","0,052322890348352","1,89",3729,"1,9117",7,"670,7599","27,0447","18566,8","748,604","449918,8623","731,4153","0,0523"
370,"frb-linked-data","Government",11924186,149471155,"25,0702",10934531,10934531,154,2015,2015,"9,51E-07","6,69E-07",3,"1,05E-06",14317160,135153995,"0,007701788617638","0,917004474519642","1,29E-05","0,917004474519642","1,7651",46459,"1,7651",46459,"6849,5423","9,2329","54642,8","73,6561","46916230,3501","85,2461","0,917"
1146,"world-bank-linked-data","Government",37849420,173361917,"9,1606",21558904,21558904,14583,3435,3435,"1,19E-07","0,000252304547371",7,"1,21E-07",2890468,170471449,"0,009440221986767","0,56959669579076","0,000385289930078","0,56959669579076","1,6447",46,"1,5641",32,"4244,4244","5,1005","92666,8","111,357","18015138,6863","26,0148","0,5695"
344,"ecb-linked-data","Government",31514806,471856710,"29,9451",25791139,25791139,153156,3359,3558,"4,74E-07","8,90E-07",7,"4,75E-07",867140,470989570,"0,006471064194217","0,818381678071624","0,004859811126866","0,818381678071624","1,6113",5363,"2,6888",3,"9261,1447","41,8495","61854,2","279,509","85768800,8206","1751,3837","0,8184"
63,"abs-linked-data","Government",131634287,1489689235,"22,6338",128780026,128780026,9990,8128,8130,"8,60E-08","2,69E-06",3,"8,60E-08",50294,1489638941,"0,010873052415733","0,978316743405286","7,59E-05","0,978316743405286","2,1614",199050,"2,1614",199050,"13531,2419","2,5089",119567,"22,1691","183094507,7829","6,2944","0,9783"
95,"bio2rdf-gendr","Life_sciences",6730,15697,"4,6648",1630,1630,504,32,48,"0,000256221173738",0,3,"0,000346566459644",4092,11605,"0,002416103814831","0,242235101798187","0,074899687917967","0,242235101798187","2,0665",32,"1,971",8,"25,8475","10,522","1108,2","451,123","668,095","110,7117","0,1649"
102,"bio2rdf-lsr","Life_sciences",31334,56411,"3,6006",2614,2614,51,40,42,"5,41E-05","0,077059438761944",5,"5,75E-05",3323,53088,"0,00531046633857","0,083426419429994","0,00162767689018","0,083426419429994","6,0939",21,"8,0369",2,"33,9407","5,6568","1885,27","314,212","1151,9709","31,9994","0,0833"
94,"bio2rdf-genage","Life_sciences",42010,87832,"4,1815",8793,8793,5775,53,66,"4,14E-05",0,2,"4,98E-05",14851,72981,"0,002633582783153","0,209312290223524","0,137470542026709","0,209312290223524","2,1479",22,"3,4123",2,"55,3274","39,7269","2646,31","1900,14","3061,119","1578,2289","0,166"
89,"bio2rdf-bioportal","Life_sciences",34754,114599,"6,5949",14909,12966,1943,67,110,"6,34E-05","0,167278946587667",12,"9,49E-05",37966,76633,"0,062832626287135","0,373090092941617","0,055908842402095","0,428998935343711","2,8767",44,"2,6244",14,"74,2617","13,3272","2252,11","404,169","5514,8071","177,6144","0,2097"
980,"taxonconcept","Life_sciences",138311,380295,"5,4991",81987,41997,39990,86,98,"1,93E-05","0,526756859806203",2,"1,99E-05",10305,369990,"0,043636421023576","0,303643988142578","0,289133106789097","0,592777094931675","2,1658",2,"3,4916",5,"128,9202","115,7876","4688,75","4211,12","16620,421","13406,7634","0,5864"
108,"bio2rdf-orphanet","Life_sciences",197237,597858,"6,0623",40384,40384,10060,139,207,"9,71E-06",0,2,"1,54E-05",220077,377781,"0,002041387281112","0,204749640025148","0,051004887545884","0,204749640025148","2,9007",45,"2,2008",33,"160,8271","29,9","5305,78","986,42","25865,3574","894,011","0,1462"
271,"fu-berlin-drugbank","Life_sciences",290304,766920,"5,2836",10154,10153,3767,191,331,"5,95E-06",0,6,"9,10E-06",265435,501485,"0,000887338789682","0,034973803233174","0,012976097387902","0,034977247909942","2,5101",63,"2,188",19,"51,2952","28,1316","1941,69","1064,87","2631,1924","791,3879","0,0348"
