"id","name","domain","n","m","avg_degree","max_degree","max_in_degree","max_out_degree","h_index_d","h_index_u","fill","reciprocity","pseudo_diameter","fill_overall","parallel_edges","m_unique","max_pagerank","max_in_degree_centrality","max_out_degree_centrality","max_degree_centrality","powerlaw_exponent_degree","powerlaw_exponent_degree_dmin","powerlaw_exponent_in_degree","powerlaw_exponent_in_degree_dmin","stddev_in_degree","stddev_out_degree","coefficient_variation_in_degree","coefficient_variation_out_degree","var_in_degree","var_out_degree","centralization_degree"
735,"organic-edunet","Life_sciences",419263,1243681,"5,9327",58301,58301,11097,216,218,"6,15E-06",0,2,"7,08E-06",162576,1081105,"0,005356899064858","0,139056246452099","0,026467936517023","0,139056246452099","1,7099",141,"1,992",13,"149,5852","25,0762","5042,73","845,356","22375,7289","628,8166","0,1324"
409,"geospecies","Life_sciences",451580,2203699,"9,7599",58889,58845,20359,230,266,"9,93E-06","0,433477530279771",6,"1,08E-05",177935,2025764,"0,00311029943684","0,130309425371862","0,045084027379484","0,130406861257942","2,3279",1,"1,6296",89,"228,1498","78,3301","4675,23","1605,13","52052,3299","6135,6052","0,1304"
88,"bio2rdf-biomodels","Life_sciences",1143113,2650176,"4,6368",389427,389421,952,201,234,"1,72E-06","0,007967395372987",2,"2,03E-06",399029,2251147,"0,004121962887313","0,340667406168424","0,000832814282415","0,340672654997935","2,2457",58,"2,2452",28,"447,088","6,2643","19284,5","270,2","199887,7051","39,2411","0,1643"
97,"bio2rdf-hgnc","Life_sciences",2068863,3816657,"3,6896",372114,372114,41798,156,156,"8,44E-07","0,021898221401609",3,"8,92E-07",205376,3611281,"0,003042361573286","0,17986409920043","0,020203377508988","0,17986409920043","6,688",36,"2,1124",18,"297,1763","41,4205","16108,8","2245,25","88313,7509","1715,6588","0,1799"
99,"bio2rdf-interpro","Life_sciences",926978,4130140,"8,911",421746,421721,17382,315,512,"2,70E-06","0,006131753403032",2,"4,81E-06",1808516,2321624,"0,003485330724004","0,454942247758035","0,018751274303462","0,454969217143467","2,7476",67,"1,8142",312,"578,3867","28,4262","12981,4","638,005","334531,122","808,0511","0,1905"
93,"bio2rdf-drugbank","Life_sciences",1846363,4211128,"4,5615",316636,316636,14860,302,418,"1,07E-06","2,37E-07",4,"1,24E-06",577309,3633819,"0,002373618078965","0,171491830962726","0,008048259225439","0,171491830962726","1,8135",353,"2,0518",5,"408,8057","35,7387",17924,"1566,96","167122,1407","1277,2519","0,1714"
111,"bio2rdf-sabiork","Life_sciences",566951,4235043,"14,9397",765277,765271,37260,448,582,"7,81E-06","0,04299791052889",3,"1,32E-05",1724359,2510684,"0,036901305225859","1,3498033336273","0,065720081135903","1,34981391657113","2,0364",45,"2,0059",19,"1117,292","140,0385","14957,3","1874,71","1248341,4972","19610,7836","0,7905"
106,"bio2rdf-ndc","Life_sciences",2856587,7033740,"4,9246",488138,488136,167681,379,401,"7,46E-07",0,4,"8,62E-07",945365,6088375,"0,002226541525515","0,170880904688324","0,058699790589186","0,17088160482478","2,3021",64,"1,9914",24,"560,5616","147,3546","22765,9","5984,46","314229,2766","21713,3653","0,1709"
103,"bio2rdf-mesh","Life_sciences",3221886,8203382,"5,0923",604157,604148,221884,504,505,"6,99E-07",0,2,"7,90E-07",945927,7257455,"0,000659115727386","0,187513831188885","0,068867759091339","0,187516624584676","1,7676",152,"1,7811",126,"530,0104","136,0254","20816,2","5342,41","280910,9842","18502,9213","0,0948"
348,"eunis","Life_sciences",3545051,8710245,"4,914",365020,365020,718,683,693,"6,37E-07","0,051020034453681",8,"6,93E-07",706612,8003633,"0,000742333763137","0,10296610767126","0,000202535930382","0,10296610767126","2,3179",57,"1,9711",10,"340,4185","8,4179",13855,"342,606","115884,7284","70,8607","0,0806"
98,"bio2rdf-homologene","Life_sciences",4329723,9294211,"4,2932",1145187,1145187,148449,118,202,"3,84E-07",0,3,"4,96E-07",2104479,7189732,"0,003798020340748","0,264494348597901","0,034286034992547","0,264494348597901","4,6015",55,"80,1514",1,"670,7342","227,0758","31246,3","10578,4","449884,3788","51563,4123","0,2009"
107,"bio2rdf-omim","Life_sciences",5065105,9474393,"3,741",1067148,1067148,44023,262,425,"3,38E-07","0,007650622050405",2,"3,69E-07",797383,8677010,"0,003797237014472","0,210686295878624","0,008691430620181","0,210686295878624","3,0573",74,"2,1789",18,"609,3898","27,8154","32578,6","1487,04","371355,8697","773,6977","0,2001"
92,"bio2rdf-dbsnp","Life_sciences",3106287,9530654,"6,1364",530523,530523,63817,551,576,"9,09E-07",0,3,"9,88E-07",755227,8775427,"0,002090021536714","0,170790133297449","0,020544470148596","0,170790133297449","2,1488",121,"1,9746",46,"579,7089","38,7089","18894,2","1261,62","336062,4209","1498,3803","0,1708"
112,"bio2rdf-sgd","Life_sciences",5498539,14615838,"5,3163",1047254,1047254,206692,634,678,"4,12E-07",0,5,"4,83E-07",2149319,12466519,"0,00241619121954","0,190460446031291","0,037590355836406","0,190460446031291","1,8566",289,"1,9881",33,"798,5494","134,4053","30041,8","5056,38","637681,1757","18064,7715","0,1741"
104,"bio2rdf-mgi","Life_sciences",4904839,21234459,"8,6586",2647439,2647439,175781,394,1290,"3,41E-07",0,3,"8,83E-07",13028227,8206232,"0,003405377308412","0,539760742352755","0,035838288644803","0,539760742352755","3,2949",938,"3,4454",131,"1633,7208","94,6822","37736,5","2187,02","2669043,6683","8964,7178","0,1884"
113,"bio2rdf-sider","Life_sciences",6543182,23928262,"7,314",1269068,1269068,567585,1003,1124,"3,86E-07",0,3,"5,59E-07",7403562,16524700,"0,002012947548226","0,193952757840567","0,086744505463016","0,193952757840567","2,0635",138,"1,8564",116,"1094,3541","272,9596","29925,1","7464,08","1197610,8575","74506,9296","0,1868"
90,"bio2rdf-clinicaltrials","Life_sciences",9249237,24003170,"5,1903",1687625,1687625,483257,719,779,"2,40E-07",0,4,"2,81E-07",3485730,20517440,"0,00194724598201","0,182461016239612","0,052248315428431","0,182461016239612","2,1268",91,"1,904",13,"1107,745","245,4575","42685,2","9458,31","1227099,0747","60249,3673","0,1688"
114,"bio2rdf-taxonomy","Life_sciences",7494432,30499675,"8,1393",3334289,3334289,132408,493,503,"3,37E-07","3,28E-08",2,"5,43E-07",11595597,18904078,"0,00220638953229","0,444902221396127","0,017667518721568","0,444902221396127","1,7695",218,"1,9412",17,"2086,5602","50,8005","51271,3","1248,28","4353733,5092","2580,6874","0,153"
115,"bio2rdf-wormbase","Life_sciences",10537483,32994662,"6,2623",3156345,3156345,802491,656,885,"1,98E-07","0,000128354095581",10,"2,97E-07",11018553,21976109,"0,002421552748016","0,299535031234217","0,076155859625668","0,299535031234217","1,7399",401,"2,4359",62,"1427,4419","559,0701","45588,1",17855,"2037590,4573","312559,3346","0,1746"
534,"linkedct","Life_sciences",16179834,49084152,"6,0673",1237874,1237874,149022,1112,1392,"1,81E-07",0,7,"1,87E-07",1717133,47367019,"0,0034121181095","0,076507217348906","0,009210354643339","0,076507217348906","2,3434",160,"2,3355",172,"541,9502","50,752","17864,6","1672,96","293710,0401","2575,762","0,0669"
96,"bio2rdf-goa","Life_sciences",31558670,146042390,"9,2553",12869536,10703607,11260844,1682,2068,"8,96E-08","0,067545101117559",4,"1,47E-07",56767488,89274902,"0,002058111513175","0,339165349463883","0,356822526323908","0,407797172941609","2,4001",80,"2,2622",14,"3162,3118","2386,5283","68335,2","51571,1","10000216,0068","5695517,4691","0,4078"
109,"bio2rdf-pharmgkb","Life_sciences",205835474,462661689,"4,4955",50082768,50082768,24784825,3867,4028,"7,98E-09","-","NULL","1,09E-08",124489267,338172422,"-","0,243314562208624","0,120410853575273","0,243314562208624","125,2602",12,"239,3816",1,"5274,0939","1779,8443",234641,"79184,2","27816066,7093","3167845,6767","0,2433"
101,"bio2rdf-irefindex","Life_sciences",15147065,480895797,"63,4969",66421926,66421926,8687479,3544,7901,"2,06E-07","0,003309126446784",19,"2,10E-06",433556085,47339712,"0,003642542987081","4,38513536352656","0,573542106905998","4,38513536352656","2,6273",5992,"2,6885",1184,"20044,6425","2621,7773","63135,8","8257,97","401787691,1167","6873716,1146","4,3851"
91,"bio2rdf-ctd","Life_sciences",117546028,642806287,"10,9371",55677008,55677008,15014982,6839,11324,"2,37E-08",0,3,"4,65E-08",315442912,327363375,"-","0,473661334380957","0,127737043804977","0,473661334380957","2,8791",20756,"53,5808",1,"7514,4414","1480,1817",137412,"27067,2","56466829,7476","2190937,9227","0,4737"
100,"bio2rdf-iproclass","Life_sciences",356837444,722889087,"4,0516",82586970,82586970,5962593,4103,4378,"5,03E-09",0,3,"5,68E-09",81956403,640932684,"0,003651223412994","0,23144143536529","0,016709549731865","0,23144143536529","1,9623",11216,"1,7539",102,"4941,8073","353,4943",243941,"17449,4","24421459,2528","124958,2083","0,2314"
480,"isocat","Linguistics",1389,808,"1,1634",111,111,1,6,6,"0,000418800189289",0,2,"0,000418800189289",0,808,"0,010296976241901","0,079971181556196","0,000720461095101","0,079971181556196","39,9001",1,"17,2714",1,"3,3814","0,4933","581,289","84,7974","11,4341","0,2433","0,0792"
1096,"universal-dependencies-treebank-ukrainian","Linguistics",451,1535,"6,8071",154,154,11,16,17,"0,006779711014203","0,031270358306189",24,"0,007546668895433",156,1379,"0,007283323170356","0,342222222222222","0,024444444444444","0,342222222222222","5,0146",10,"2,4874",4,"9,065","4,5524","266,34","133,754","82,1742","20,7241","0,3301"
1085,"universal-dependencies-treebank-sanskrit","Linguistics",936,2418,"5,1667",253,253,10,17,17,"0,002600171670684","0,009098428453267",39,"0,002759971509972",140,2278,"0,005533730828251","0,270588235294118","0,010695187165775","0,270588235294118","5,546",10,"3,3315",2,"9,8699","4,1463","382,059","160,502","97,414","17,1918","0,266"
499,"kore-50-nif-ner-corpus","Linguistics",1201,3201,"5,3306",389,389,21,10,12,"0,002216443277563","0,000937207122774",4,"0,002219216431492",4,3197,"0,006027870995401","0,324166666666667","0,0175","0,324166666666667","7,4735",8,"3,1217",3,"19,0359","3,8573","714,218","144,724","362,3659","14,8788","0,3203"
1042,"universal-dependencies-treebank-coptic","Linguistics",759,3856,"10,1607",427,427,9,26,26,"0,005893268481342","0,017634854771784",13,"0,006693503170561",461,3395,"0,009971812477301","0,563324538258575","0,011873350923483","0,563324538258575","3,9574",11,"2,3964",8,"17,8933","4,4176","352,204","86,9545","320,1688","19,5153","0,553"
1070,"universal-dependencies-treebank-kazakh","Linguistics",1733,6443,"7,4357",668,668,11,32,32,"0,001969174461732","0,036318485177712",59,"0,002145314686665",529,5914,"0,006429739371399","0,38568129330254","0,00635103926097","0,38568129330254","4,9151",10,"2,2836",3,"19,4217","4,634","522,395","124,644","377,2043","21,4743","0,3822"
818,"reuters-128-nif-ner-corpus","Linguistics",3414,7007,"4,1049",1009,1008,129,17,23,"0,00060100918064","0,000428143285286",2,"0,000601180774982",2,7005,"0,007632011122975","0,295341341927923","0,037796659830062","0,295634339290946","3,0528",10,"2,9102",5,"21,0255","3,8011","1024,42","185,202","442,0731","14,4486","0,2946"
1097,"universal-dependencies-treebank-uyghur","Linguistics",2483,9492,"7,6456",1047,1047,9,36,36,"0,001484277541572","0,053518752633797",99,"0,001539587195345",341,9151,"0,007364312227131","0,421837228041902","0,003626107977438","0,421837228041902","5,8515",10,"3,0714",2,"26,5189","4,3372","693,703","113,456","703,2501","18,8111","0,4192"
824,"rss-500-nif-ner-corpus","Linguistics",4049,10078,"4,978",1501,1500,501,19,19,"0,000614600069865","0,000297678110736",2,"0,000614722062733",2,10076,"0,012746911232135","0,370553359683794","0,123764822134387","0,370800395256917","2,802",10,"2,6287",7,"29,2729","8,4251","1176,09","338,492","856,9044","70,9824","0,3698"
621,"news-100-nif-ner-corpus","Linguistics",4572,12329,"5,3933",1756,1755,101,30,34,"0,00058971877203","0,000243328737124",2,"0,000589814451234",2,12327,"0,008909170322614","0,38394224458543","0,022095821483264","0,384161015095165","2,5506",19,"2,4721",14,"34,8058","3,6884","1290,71","136,777","1211,4419","13,6042","0,3831"
404,"geodomainwn","Linguistics",9596,20557,"4,2845",1313,1313,634,14,23,"0,00021507719713","0,053752979520358",9,"0,000223243723373",752,19805,"0,009912043541272","0,136842105263158","0,06607608129234","0,136842105263158","2,2307",7,"6,9417",3,"30,7691","9,3418","1436,3","436,077","946,7346","87,27","0,1364"
583,"mlsa","Linguistics",6593,20898,"6,3395",2372,2372,27,27,30,"0,000468348311177",0,2,"0,000480771343304",540,20358,"0,006556632341791","0,359830097087379","0,004095873786408","0,359830097087379","4,6873",10,"2,9321",2,"55,6203","4,5669","1754,74","144,077","3093,6195","20,8562","0,359"
1094,"universal-dependencies-treebank-tamil","Linguistics",5114,22056,"8,6257",2183,2183,11,61,61,"0,000785378470597","0,02221617700399",119,"0,000843345060734",1516,20540,"0,006907004133294","0,426950909446509","0,002151378838255","0,426950909446509","2,5636",129,"2,4357",3,"34,9352","5,1031","810,024","118,323","1220,4715","26,0417","0,4255"
1068,"universal-dependencies-treebank-japanese","Linguistics",5450,22372,"8,2099",2760,2760,8,43,43,"0,000695126672839","0,030663329161452",298,"0,000753202592374",1725,20647,"0,010125103082426","0,506514956872821","0,001468159295284","0,506514956872821","8,1803",9,"4,0222",2,"50,0839","3,8652","1220,08","94,1595","2508,3923","14,9398","0,5053"
1058,"universal-dependencies-treebank-galician-treegal","Linguistics",4345,25241,"11,6184",2574,2574,10,66,66,"0,00120170400749","0,020205221663167",99,"0,001336986417466",2554,22687,"0,009365918810504","0,592541436464088","0,002302025782689","0,592541436464088","2,4008",73,"2,3478",3,"46,2784","4,7515","796,639","81,7929","2141,6904","22,5769","0,5904"
850,"sentiws","Linguistics",15026,30339,"4,0382",3462,3462,11,10,12,"0,000134373767222","0,175088170341804",5,"0,000134373767222",0,30339,"0,006608611383591","0,230415973377704","0,000732113144759","0,230415973377704","37,2683",10,"63,3276",1,"49,1714","3,3307","2435,31","164,96","2417,8275","11,0937","0,2302"
1088,"universal-dependencies-treebank-slovenian-sst","Linguistics",6046,31707,"10,4886",2951,2951,11,68,68,"0,000792660394249","0,021572523417542",357,"0,000867398899757",2732,28975,"0,007331980820228","0,488172043010753","0,001819685690653","0,488172043010753","2,0394",21,"2,1753",4,"44,1671","5,1739","842,193","98,6581","1950,7291","26,7695","0,4867"
1064,"universal-dependencies-treebank-hungarian","Linguistics",7697,37181,"9,6612",4235,4235,9,67,67,"0,000556699519438","0,02495898442753",187,"0,000627593003009",4200,32981,"0,009931608434675","0,550285862785863","0,001169438669439","0,550285862785863","5,928",10,"2,4816",3,"55,1588","4,2997","1141,87","89,0104","3042,4886","18,4876","0,5493"
1066,"universal-dependencies-treebank-irish","Linguistics",6338,37208,"11,7412",3821,3821,10,77,77,"0,000831436323862","0,033272414534509",149,"0,000926257754372",3809,33399,"0,009597648448754","0,602966703487455","0,001578033769923","0,602966703487455","2,439",101,"2,6064",2,"56,8158","4,6984","967,799","80,0321","3228,0347","22,0748","0,6015"
1049,"universal-dependencies-treebank-dutch-lassysmall","Linguistics",7308,39064,"10,6907",4562,4562,9,69,69,"0,000647089108246","0,024779848453819",349,"0,000731441561519",4505,34559,"0,011637569943945","0,624332831531408","0,001231695634323","0,624332831531408","5,8746",9,"2,4814",3,"61,0921","4,0014","1142,9","74,8567","3732,2491","16,011","0,6232"
1074,"universal-dependencies-treebank-latvian","Linguistics",7532,40263,"10,6912",4075,4075,11,74,74,"0,000651548260437","0,023346496783648",222,"0,000709717490733",3300,36963,"0,008474728062393","0,541096799893772","0,001460629398486","0,541096799893772","5,1358",10,"2,4012",3,"55,8285","4,8489","1044,38","90,709","3116,8178","23,5121","0,5399"
1046,"universal-dependencies-treebank-czech-cltt","Linguistics",6519,41517,"12,7372",4111,4111,11,76,76,"0,000897749862633","0,024520076113399",135,"0,000976931249919",3365,38152,"0,009649257287219","0,630714943234121","0,001687634243633","0,630714943234121","2,2617",39,"2,2617",39,"59,3799","4,8349","932,383","75,9175","3525,9732","23,3762","0,6291"
1071,"universal-dependencies-treebank-latin","Linguistics",7675,47094,"12,2721",4832,4832,11,82,82,"0,000781079905357","0,054996390198327",229,"0,000799482222623",1084,46010,"0,009990743095715","0,629658587438103","0,001433411519416","0,629658587438103","5,4229",10,"2,4525",3,"65,4494","4,6114","1066,64","75,1527","4283,619","21,2649","0,6283"
1076,"universal-dependencies-treebank-old-church-slavonic","Linguistics",8814,49577,"11,2496",5079,5079,10,75,75,"0,000604840505562","0,04643282167134",563,"0,000638166717975",2589,46988,"0,009203483532862","0,576307727221151","0,001134687393623","0,576307727221151","5,9193",10,"2,5413",3,"65,6466","4,623","1167,09","82,1892","4309,4734","21,3719","0,5752"
1060,"universal-dependencies-treebank-gothic","Linguistics",8713,49589,"11,3828",5158,5158,10,81,81,"0,000606746616135","0,038234285829519",484,"0,000653205634743",3527,46062,"0,00975864887695","0,592056932966024","0,001147842056933","0,592056932966024","1,7699",18,"2,8887",2,"65,5099","4,5884","1151,04","80,6199","4291,5475","21,0533","0,591"
178,"clld-sails","Linguistics",35798,50950,"2,8465",2839,2839,203,34,110,"3,53E-05","7,85E-05",5,"3,98E-05",5697,45253,"0,001211016517672","0,079308321926418","0,00567086627371","0,079308321926418","5,523",1,"18,7442",1,"22,1739","8,5896","1557,96","603,515","491,682","73,7813","0,0792"
1047,"universal-dependencies-treebank-danish","Linguistics",9155,51377,"11,2238",5884,5884,9,87,87,"0,000548881884625","0,025848142164782",321,"0,000612988100739",5373,46004,"0,011693477815672","0,642779112956085","0,000983176753332","0,642779112956085","3,0735",258,"2,3861",3,"69,5367","4,0815","1239,09","72,7289","4835,3468","16,6584","0,6418"
1098,"universal-dependencies-treebank-vietnamese","Linguistics",7847,53112,"13,5369",5862,5862,9,78,78,"0,000734725123791","0,054225033890646",399,"0,000862552126938",7871,45241,"0,012959650032313","0,7471322967117","0,00114708131532","0,7471322967117","1,7533",20,"2,4372",4,"80,6041","3,7348","1190,88","55,1802","6497,0262","13,9491","0,7459"
1061,"universal-dependencies-treebank-greek","Linguistics",9448,55063,"11,656",5668,5668,10,82,82,"0,000505933453832","0,018052049470606",240,"0,000616850754359",9901,45162,"0,009573088476496","0,599978829257966","0,001058537101725","0,599978829257966","2,2103",146,"2,7725",3,"77,1868","4,6868","1324,41","80,4193","5957,802","21,9665","0,5991"
1043,"universal-dependencies-treebank-croatian","Linguistics",11506,55726,"9,6864",6306,6306,9,86,86,"0,000386031861671","0,031116534472239",296,"0,000420929274908",4620,51106,"0,009817360247646","0,548109517601043","0,000782268578879","0,548109517601043","2,6351",300,"2,6346",3,"66,7088","4,3248","1377,37","89,2953","4450,0606","18,7036","0,5474"
1048,"universal-dependencies-treebank-dutch","Linguistics",8692,58542,"13,4703",5843,5843,11,94,94,"0,000698827216589","0,022547914317926",385,"0,000774868703024",5745,52797,"0,010330251641064","0,672304683005408","0,001265677137268","0,672304683005408","2,8695",254,"2,4615",3,"73,6181","4,5413","1093,04","67,4263","5419,6303","20,6231","0,6711"
1056,"universal-dependencies-treebank-french","Linguistics",10668,61160,"11,4661",7209,7209,9,91,91,"0,000479745290556","0,024689339437541",297,"0,000537404702927",6562,54598,"0,012847245270007","0,675822630542795","0,000843723633636","0,675822630542795","5,7384",9,"2,5909",3,"79,0971","3,939","1379,67","68,7079","6256,3528","15,5161","0,675"
1079,"universal-dependencies-treebank-portuguese","Linguistics",10621,63549,"11,9667",6743,6743,11,95,95,"0,000505630742349","0,022628208154338",287,"0,000563349487106",6511,57038,"0,010917247939913","0,634934086629002","0,001035781544256","0,634934086629002","2,1955",132,"2,5812",3,"76,9063","4,6007","1285,34","76,8911","5914,5742","21,166","0,634"
1072,"universal-dependencies-treebank-latin-ittb","Linguistics",9713,63788,"13,1346",6548,6548,10,88,88,"0,000624332424809","0,030977613344203",499,"0,000676133116818",4887,58901,"0,0107203593549","0,674217462932455","0,001029654036244","0,674217462932455","1,7911",20,"1,8006",9,"77,8473","4,3967","1185,38","66,9483","6060,2078","19,3308","0,6731"
1092,"universal-dependencies-treebank-swedish-lines","Linguistics",11698,64178,"10,9725",8228,8228,8,88,88,"0,000452547135625","0,028015830970114",456,"0,0004689893113",2250,61928,"0,014711007573823","0,703428229460546","0,000683936051979","0,703428229460546","5,9575",9,"2,5764",3,"84,6373","3,4339","1542,72","62,5906","7163,471","11,7914","0,7026"
1052,"universal-dependencies-treebank-english-lines","Linguistics",11565,66341,"11,4727",8481,8481,8,86,86,"0,000478514922236","0,022972219291238",456,"0,000496010350714",2340,64001,"0,015283846303815","0,73339674852992","0,000691802144587","0,73339674852992","6,2171",9,"2,6797",3,"88,7619","3,3236","1547,36","57,9398","7878,6773","11,0465","0,7326"
1051,"universal-dependencies-treebank-english-esl","Linguistics",10269,67636,"13,1729",9591,9591,7,83,83,"0,000615604993424","0,01939795375244",499,"0,000641389148224",2719,64917,"0,022221263916705","0,934067004285158","0,000681729645501","0,934067004285158","4,4599",9,"2,7572",3,"106,249","1,3947","1613,15","21,1761","11288,8527","1,9453","0,933"
1089,"universal-dependencies-treebank-spanish","Linguistics",12749,69082,"10,8372",8128,8128,9,97,97,"0,000381494672711","0,024840045163719",273,"0,000425023222866",7075,62007,"0,012077354510502","0,637590210229055","0,000705993096956","0,637590210229055","5,8426",9,"2,7693",3,"81,6799","4,0661","1507,39","75,0386","6671,6085","16,5328","0,6369"
1078,"universal-dependencies-treebank-polish","Linguistics",14018,70610,"10,0742",7185,7185,10,95,95,"0,000333417599503","0,037898314686305",726,"0,000359330515292",5092,65518,"0,008078377058113","0,512591852750232","0,000713419419277","0,512591852750232","6,4842",11,"2,5464",3,"71,8083","4,7496","1425,59","94,2923","5156,4385","22,5586","0,512"
36,"apertium-rdf-es-an","Linguistics",26507,72004,"5,4328",6220,6220,3116,10,13,"9,36E-05",0,2,"0,000102479138794",6221,65783,"0,020052449411416","0,234663849694409","0,117558288689353","0,234663849694409","68,4817",6,"58,7227",2,"78,4393","31,8658","2887,6","1173,08","6152,7167","1015,4308","0,2345"
1065,"universal-dependencies-treebank-indonesian","Linguistics",16852,82854,"9,8331",11780,11780,7,81,81,"0,000283559376111","0,078644362372366",556,"0,00029174980812",2326,80528,"0,016708599546151","0,699068304551659","0,00041540561391","0,699068304551659","5,6077",9,"3,0736",4,"101,2808","3,1076","2059,99","63,2063","10257,8047","9,6571","0,6986"
1095,"universal-dependencies-treebank-turkish","Linguistics",16022,84873,"10,5946",8893,8893,10,88,88,"0,000303255318283","0,037184970485313",842,"0,000330625311555",7026,77847,"0,009220627269167","0,55508395231259","0,000624180762749","0,55508395231259","6,2266",11,"2,7224",3,"86,1538","4,6344","1626,38","87,4869","7422,471","21,4779","0,5545"
1054,"universal-dependencies-treebank-finnish","Linguistics",16645,86868,"10,4377",9140,9140,12,91,91,"0,00029117937428","0,029032555141134",647,"0,000313539472747",6195,80673,"0,009278075212467","0,549146839701995","0,000720980533526","0,549146839701995","6,3266",11,"2,6406",4,"84,698","4,7364","1622,92","90,7559","7173,7589","22,4337","0,5486"
